round,value,question_scrabble_score
Double Jeopardy!,5000,1.6551724137931034
Double Jeopardy!,2500,1.8863636363636365
Double Jeopardy!,3000,1.5232558139534884
Jeopardy!,100,1.697674418604651
Jeopardy!,100,1.9193548387096775
Jeopardy!,100,1.7777777777777777
Jeopardy!,100,1.5
Jeopardy!,100,1.7653061224489797
Jeopardy!,100,1.75
Jeopardy!,300,1.6849315068493151
Jeopardy!,300,1.8985507246376812
Jeopardy!,500,1.644736842105263
Jeopardy!,300,1.75
Jeopardy!,300,1.7868852459016393
Jeopardy!,300,1.8135593220338984
Jeopardy!,500,1.8191489361702127
Jeopardy!,500,2.090909090909091
Jeopardy!,500,1.7166666666666666
Jeopardy!,500,1.6363636363636365
Jeopardy!,500,1.6891891891891893
Jeopardy!,500,1.7804878048780488
Double Jeopardy!,500,1.6666666666666667
Jeopardy!,100,1.564102564102564
Jeopardy!,100,1.4615384615384615
Jeopardy!,100,1.6818181818181819
Jeopardy!,100,1.603448275862069
Jeopardy!,100,1.6862745098039216
Jeopardy!,100,1.7735849056603774
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.4814814814814814
Jeopardy!,300,1.6326530612244898
Jeopardy!,300,1.953125
Jeopardy!,500,1.7761194029850746
Jeopardy!,300,1.8148148148148149
Jeopardy!,500,1.4941176470588236
Jeopardy!,500,1.7297297297297298
Jeopardy!,500,1.472972972972973
Jeopardy!,500,1.7972972972972974
Double Jeopardy!,1800,1.7464788732394365
Double Jeopardy!,5200,1.6853932584269662
Jeopardy!,100,1.7941176470588236
Jeopardy!,100,1.391304347826087
Jeopardy!,100,1.5671641791044777
Jeopardy!,100,1.4444444444444444
Jeopardy!,100,1.6
Jeopardy!,100,1.7
Jeopardy!,300,1.8333333333333333
Jeopardy!,300,1.793103448275862
Jeopardy!,300,1.5087719298245614
Jeopardy!,300,1.617283950617284
Jeopardy!,300,1.6231884057971016
Jeopardy!,500,2.0093457943925235
Jeopardy!,500,1.6956521739130435
Jeopardy!,500,1.5256410256410255
Jeopardy!,500,1.542857142857143
Jeopardy!,500,1.676923076923077
Jeopardy!,500,1.7567567567567568
Double Jeopardy!,1500,1.6666666666666667
Double Jeopardy!,2200,1.7407407407407407
Double Jeopardy!,3000,1.7636363636363637
Jeopardy!,100,1.6428571428571428
Jeopardy!,100,1.5108695652173914
Jeopardy!,100,1.8653846153846154
Jeopardy!,100,1.5333333333333334
Jeopardy!,100,1.64
Jeopardy!,100,1.8166666666666667
Jeopardy!,300,1.8461538461538463
Jeopardy!,300,1.6
Jeopardy!,300,1.8115942028985508
Jeopardy!,300,1.9558823529411764
Jeopardy!,300,1.5492957746478873
Jeopardy!,300,1.8529411764705883
Jeopardy!,500,1.8333333333333333
Jeopardy!,500,1.6103896103896105
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.603448275862069
Jeopardy!,500,1.7833333333333334
Double Jeopardy!,3800,1.662162162162162
Double Jeopardy!,2500,1.7580645161290323
Jeopardy!,100,1.7
Jeopardy!,100,1.9024390243902438
Jeopardy!,100,1.5490196078431373
Jeopardy!,100,1.9555555555555555
Jeopardy!,100,1.5454545454545454
Jeopardy!,100,1.7678571428571428
Jeopardy!,300,2.1818181818181817
Jeopardy!,300,1.6627906976744187
Jeopardy!,300,1.619718309859155
Jeopardy!,300,1.826086956521739
Jeopardy!,300,1.8148148148148149
Jeopardy!,500,1.48
Jeopardy!,500,1.8671875
Jeopardy!,500,1.8876404494382022
Jeopardy!,500,1.755813953488372
Jeopardy!,500,1.676056338028169
Double Jeopardy!,500,1.7586206896551724
Double Jeopardy!,500,1.9333333333333333
Double Jeopardy!,2500,1.8208955223880596
Jeopardy!,100,1.6440677966101696
Jeopardy!,100,1.435897435897436
Jeopardy!,100,1.8169014084507042
Jeopardy!,100,1.7704918032786885
Jeopardy!,100,1.5081967213114753
Jeopardy!,100,1.4166666666666667
Jeopardy!,300,1.6764705882352942
Jeopardy!,300,1.9012345679012346
Jeopardy!,300,1.5238095238095237
Jeopardy!,300,1.7894736842105263
Jeopardy!,300,1.6896551724137931
Jeopardy!,300,1.6896551724137931
Jeopardy!,500,1.5783132530120483
Jeopardy!,500,1.7424242424242424
Jeopardy!,500,1.703125
Jeopardy!,500,1.9080459770114941
Jeopardy!,500,1.8888888888888888
Jeopardy!,500,1.6285714285714286
Double Jeopardy!,3000,1.7285714285714286
Double Jeopardy!,3000,1.6956521739130435
Double Jeopardy!,10800,1.8421052631578947
Jeopardy!,100,1.7647058823529411
Jeopardy!,100,1.75
Jeopardy!,100,1.697674418604651
Jeopardy!,100,1.4927536231884058
Jeopardy!,100,1.6901408450704225
Jeopardy!,100,1.5294117647058822
Jeopardy!,300,1.9583333333333333
Jeopardy!,300,1.576271186440678
Jeopardy!,300,1.7887323943661972
Jeopardy!,300,1.7777777777777777
Jeopardy!,300,1.6428571428571428
Jeopardy!,300,1.7160493827160495
Jeopardy!,500,1.8045977011494252
Jeopardy!,500,1.8625
Jeopardy!,500,1.7692307692307692
Jeopardy!,500,1.5333333333333334
Jeopardy!,500,1.5
Jeopardy!,500,1.967741935483871
Double Jeopardy!,3000,1.775
Double Jeopardy!,5500,1.8064516129032258
Jeopardy!,100,1.8695652173913044
Jeopardy!,100,1.794871794871795
Jeopardy!,100,1.825
Jeopardy!,100,1.8309859154929577
Jeopardy!,100,1.6119402985074627
Jeopardy!,100,1.6097560975609757
Jeopardy!,300,1.7349397590361446
Jeopardy!,300,1.957142857142857
Jeopardy!,300,1.7254901960784315
Jeopardy!,300,1.8043478260869565
Jeopardy!,500,1.6341463414634145
Jeopardy!,500,1.5731707317073171
Jeopardy!,500,1.706896551724138
Jeopardy!,100,1.9636363636363636
Jeopardy!,100,1.7419354838709677
Jeopardy!,100,1.8472222222222223
Jeopardy!,100,1.7777777777777777
Jeopardy!,100,1.8985507246376812
Jeopardy!,100,1.5063291139240507
Jeopardy!,300,1.6470588235294117
Jeopardy!,300,1.7590361445783131
Jeopardy!,300,1.7142857142857142
Jeopardy!,300,2.0952380952380953
Jeopardy!,300,1.9787234042553192
Jeopardy!,300,1.5573770491803278
Jeopardy!,1500,1.6626506024096386
Jeopardy!,500,1.8857142857142857
Jeopardy!,500,1.6481481481481481
Jeopardy!,500,1.9285714285714286
Jeopardy!,500,1.8266666666666667
Jeopardy!,500,1.5576923076923077
Jeopardy!,100,1.7941176470588236
Jeopardy!,100,1.6271186440677967
Jeopardy!,100,1.7794117647058822
Jeopardy!,100,1.7297297297297298
Jeopardy!,100,1.85
Jeopardy!,100,2
Jeopardy!,300,1.380952380952381
Jeopardy!,300,1.8157894736842106
Jeopardy!,300,1.7222222222222223
Jeopardy!,300,1.7142857142857142
Jeopardy!,300,1.5555555555555556
Jeopardy!,300,1.7027027027027026
Jeopardy!,500,1.6829268292682926
Jeopardy!,500,1.7234042553191489
Jeopardy!,500,1.5934065934065933
Jeopardy!,500,1.7454545454545454
Double Jeopardy!,1300,1.794871794871795
Jeopardy!,100,1.9876543209876543
Jeopardy!,100,1.8115942028985508
Jeopardy!,100,1.6
Jeopardy!,100,1.8372093023255813
Jeopardy!,100,1.876923076923077
Jeopardy!,100,1.5625
Jeopardy!,300,1.6612903225806452
Jeopardy!,300,1.625
Jeopardy!,300,1.7924528301886793
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.6428571428571428
Jeopardy!,300,1.2857142857142858
Jeopardy!,500,1.527027027027027
Jeopardy!,500,1.71875
Jeopardy!,500,1.721311475409836
Jeopardy!,500,1.5263157894736843
Jeopardy!,500,1.618421052631579
Jeopardy!,500,1.7903225806451613
Jeopardy!,500,1.2333333333333334
Double Jeopardy!,300,1.793103448275862
Double Jeopardy!,1300,1.6883116883116882
Double Jeopardy!,1800,1.5783132530120483
Double Jeopardy!,4000,1.6153846153846154
Jeopardy!,100,1.9615384615384615
Jeopardy!,100,1.7
Jeopardy!,100,1.7317073170731707
Jeopardy!,100,2.15
Jeopardy!,100,1.763157894736842
Jeopardy!,100,2.0757575757575757
Jeopardy!,300,1.7462686567164178
Jeopardy!,300,1.6851851851851851
Jeopardy!,300,1.45
Jeopardy!,300,1.7246376811594204
Jeopardy!,300,1.6329113924050633
Jeopardy!,300,1.6714285714285715
Jeopardy!,500,1.528301886792453
Jeopardy!,500,1.7209302325581395
Jeopardy!,500,1.620253164556962
Jeopardy!,500,1.7384615384615385
Jeopardy!,500,1.6436781609195403
Jeopardy!,500,1.7375
Double Jeopardy!,1500,1.6708860759493671
Double Jeopardy!,1500,1.6626506024096386
Jeopardy!,3000,1.6666666666666667
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.595505617977528
Jeopardy!,100,1.9565217391304348
Jeopardy!,100,1.393939393939394
Jeopardy!,100,1.5666666666666667
Jeopardy!,100,1.6666666666666667
Jeopardy!,300,1.7397260273972603
Jeopardy!,300,1.828125
Jeopardy!,300,1.7073170731707317
Jeopardy!,300,1.6
Jeopardy!,300,1.8181818181818181
Jeopardy!,300,1.7307692307692308
Jeopardy!,500,1.507936507936508
Jeopardy!,500,1.673913043478261
Jeopardy!,500,1.7692307692307692
Jeopardy!,500,1.694915254237288
Jeopardy!,500,1.6153846153846154
Jeopardy!,500,1.6333333333333333
Double Jeopardy!,1500,1.7647058823529411
Jeopardy!,100,1.5909090909090908
Jeopardy!,100,1.42
Jeopardy!,100,1.5454545454545454
Jeopardy!,100,1.619047619047619
Jeopardy!,100,1.5731707317073171
Jeopardy!,100,1.6571428571428573
Jeopardy!,300,1.5416666666666667
Jeopardy!,300,1.6349206349206349
Jeopardy!,300,1.6956521739130435
Jeopardy!,300,1.681159420289855
Jeopardy!,300,1.5555555555555556
Jeopardy!,300,1.5466666666666666
Jeopardy!,500,1.5192307692307692
Jeopardy!,500,1.6507936507936507
Jeopardy!,500,2.08
Jeopardy!,500,2
Jeopardy!,300,1.6233766233766234
Jeopardy!,500,1.7647058823529411
Double Jeopardy!,3000,1.72
Double Jeopardy!,1400,1.53125
Jeopardy!,3600,1.662162162162162
Double Jeopardy!,3000,1.7397260273972603
Double Jeopardy!,3000,1.6842105263157894
Jeopardy!,100,1.5277777777777777
Jeopardy!,100,1.71875
Jeopardy!,100,1.681159420289855
Jeopardy!,100,1.6862745098039216
Jeopardy!,100,1.631578947368421
Jeopardy!,100,1.7
Jeopardy!,300,1.6951219512195121
Jeopardy!,300,1.5972222222222223
Jeopardy!,300,1.8493150684931507
Jeopardy!,300,1.4210526315789473
Jeopardy!,300,1.7261904761904763
Jeopardy!,300,1.85
Jeopardy!,500,1.7951807228915662
Jeopardy!,500,1.6229508196721312
Jeopardy!,500,1.813953488372093
Jeopardy!,500,2.1176470588235294
Jeopardy!,1700,1.7701149425287357
Jeopardy!,500,1.639344262295082
Double Jeopardy!,1500,1.9726027397260273
Jeopardy!,100,1.5319148936170213
Jeopardy!,100,1.8571428571428572
Jeopardy!,100,1.6521739130434783
Jeopardy!,100,1.4482758620689655
Jeopardy!,100,1.5945945945945945
Jeopardy!,100,1.82
Jeopardy!,300,1.6521739130434783
Jeopardy!,300,1.7755102040816326
Jeopardy!,300,1.6415094339622642
Jeopardy!,300,1.9696969696969697
Jeopardy!,300,1.6440677966101696
Jeopardy!,500,2.081081081081081
Jeopardy!,500,1.646153846153846
Jeopardy!,500,1.5833333333333333
Jeopardy!,500,1.8208955223880596
Double Jeopardy!,1500,1.7254901960784315
Double Jeopardy!,500,1.6091954022988506
Jeopardy!,100,1.631578947368421
Jeopardy!,100,1.7945205479452055
Jeopardy!,100,1.7230769230769232
Jeopardy!,100,1.5909090909090908
Jeopardy!,100,1.7027027027027026
Jeopardy!,100,1.7826086956521738
Jeopardy!,300,1.8
Jeopardy!,300,1.6
Jeopardy!,300,1.794871794871795
Jeopardy!,300,1.8214285714285714
Jeopardy!,300,1.4482758620689655
Jeopardy!,300,1.5
Jeopardy!,500,1.6444444444444444
Jeopardy!,500,1.6025641025641026
Jeopardy!,500,1.7777777777777777
Jeopardy!,700,1.8271604938271604
Jeopardy!,500,1.793103448275862
Jeopardy!,500,1.5507246376811594
Jeopardy!,100,1.7045454545454546
Jeopardy!,100,1.5942028985507246
Jeopardy!,100,1.9523809523809523
Jeopardy!,100,1.7017543859649122
Jeopardy!,100,1.8837209302325582
Jeopardy!,100,2.021276595744681
Jeopardy!,300,1.6056338028169015
Jeopardy!,300,1.5957446808510638
Jeopardy!,300,1.8297872340425532
Jeopardy!,300,1.710144927536232
Jeopardy!,300,1.9230769230769231
Jeopardy!,300,1.6712328767123288
Jeopardy!,500,1.8214285714285714
Jeopardy!,500,1.554054054054054
Jeopardy!,500,1.8142857142857143
Jeopardy!,500,1.4666666666666666
Jeopardy!,500,1.8166666666666667
Jeopardy!,500,1.8571428571428572
Double Jeopardy!,2500,1.679245283018868
Double Jeopardy!,1100,1.8928571428571428
Jeopardy!,3000,1.7575757575757576
Double Jeopardy!,6000,1.5934065934065933
Double Jeopardy!,6000,1.6666666666666667
Jeopardy!,100,2.0508474576271185
Jeopardy!,100,1.6041666666666667
Jeopardy!,100,1.56
Jeopardy!,100,1.5538461538461539
Jeopardy!,100,1.7638888888888888
Jeopardy!,100,1.64
Jeopardy!,300,1.8356164383561644
Jeopardy!,300,1.5507246376811594
Jeopardy!,300,1.883495145631068
Jeopardy!,300,1.7454545454545454
Jeopardy!,300,1.7692307692307692
Jeopardy!,300,1.7419354838709677
Jeopardy!,500,1.8070175438596492
Jeopardy!,500,1.8354430379746836
Jeopardy!,500,1.5507246376811594
Jeopardy!,500,1.732394366197183
Jeopardy!,500,1.8103448275862069
Jeopardy!,500,2
Double Jeopardy!,1500,1.6666666666666667
Jeopardy!,3000,1.6470588235294117
Double Jeopardy!,5000,1.6666666666666667
Double Jeopardy!,10000,1.7477477477477477
Jeopardy!,1800,1.6521739130434783
Double Jeopardy!,2500,1.6857142857142857
Jeopardy!,100,1.7761194029850746
Jeopardy!,100,1.7843137254901962
Jeopardy!,100,1.5333333333333334
Jeopardy!,100,1.75
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.5416666666666667
Jeopardy!,300,1.7313432835820894
Jeopardy!,300,1.4492753623188406
Jeopardy!,300,1.7733333333333334
Jeopardy!,300,1.7083333333333333
Jeopardy!,300,1.8271604938271604
Jeopardy!,300,1.6338028169014085
Jeopardy!,500,1.7833333333333334
Jeopardy!,500,1.7058823529411764
Jeopardy!,500,1.596774193548387
Jeopardy!,500,1.7294117647058824
Jeopardy!,500,1.7428571428571429
Jeopardy!,500,1.6266666666666667
Jeopardy!,100,1.6349206349206349
Jeopardy!,100,1.5
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.6533333333333333
Jeopardy!,100,1.7682926829268293
Jeopardy!,100,1.6875
Jeopardy!,300,1.6790123456790123
Jeopardy!,300,1.9473684210526316
Jeopardy!,700,1.7096774193548387
Jeopardy!,300,1.6103896103896105
Jeopardy!,300,1.5901639344262295
Jeopardy!,300,1.5569620253164558
Jeopardy!,500,1.9264705882352942
Jeopardy!,500,1.7872340425531914
Jeopardy!,500,1.7530864197530864
Jeopardy!,500,1.6417910447761195
Jeopardy!,500,1.7125
Jeopardy!,500,1.6103896103896105
Jeopardy!,100,1.62
Jeopardy!,100,2.0684931506849313
Jeopardy!,100,1.6923076923076923
Jeopardy!,100,1.606060606060606
Jeopardy!,100,1.732394366197183
Jeopardy!,100,1.7093023255813953
Jeopardy!,300,1.7833333333333334
Jeopardy!,300,1.7714285714285714
Jeopardy!,300,1.794871794871795
Jeopardy!,300,1.8644067796610169
Jeopardy!,300,1.5714285714285714
Jeopardy!,300,1.5555555555555556
Jeopardy!,500,1.5949367088607596
Jeopardy!,500,1.9848484848484849
Jeopardy!,500,1.8
Jeopardy!,500,1.694915254237288
Jeopardy!,500,1.7272727272727273
Double Jeopardy!,3000,1.7346938775510203
Double Jeopardy!,5000,1.9689922480620154
Double Jeopardy!,1800,1
Jeopardy!,100,1.7183098591549295
Jeopardy!,100,1.3636363636363635
Jeopardy!,100,1.7727272727272727
Jeopardy!,100,1.8125
Jeopardy!,100,1.4615384615384615
Jeopardy!,100,1.5375
Jeopardy!,300,1.6938775510204083
Jeopardy!,300,1.35
Jeopardy!,300,1.763157894736842
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.4482758620689655
Jeopardy!,500,1.9666666666666666
Jeopardy!,500,1.6
Jeopardy!,500,1.6962025316455696
Jeopardy!,500,1.6323529411764706
Jeopardy!,500,1.7592592592592593
Jeopardy!,500,1.5675675675675675
Double Jeopardy!,1500,1.6625
Jeopardy!,1500,1.7575757575757576
Double Jeopardy!,3600,1.8613861386138615
Double Jeopardy!,1400,1.7325581395348837
Double Jeopardy!,3200,1.8732394366197183
Double Jeopardy!,4000,1.75
Double Jeopardy!,100,1.5974025974025974
Jeopardy!,100,1.6547619047619047
Jeopardy!,100,1.7738095238095237
Jeopardy!,100,1.75
Jeopardy!,100,1.4833333333333334
Jeopardy!,100,1.588235294117647
Jeopardy!,100,1.8289473684210527
Jeopardy!,500,1.6567164179104477
Jeopardy!,300,1.5733333333333333
Jeopardy!,300,1.62
Jeopardy!,300,1.6323529411764706
Jeopardy!,300,1.6440677966101696
Jeopardy!,300,1.42
Jeopardy!,300,1.95
Jeopardy!,500,1.8051948051948052
Jeopardy!,500,1.8064516129032258
Jeopardy!,500,1.7777777777777777
Jeopardy!,500,1.6571428571428573
Jeopardy!,500,1.5
Jeopardy!,500,1.6666666666666667
Double Jeopardy!,3200,1.588235294117647
Double Jeopardy!,1500,1.71875
Jeopardy!,100,1.5319148936170213
Jeopardy!,100,1.6103896103896105
Jeopardy!,100,1.5151515151515151
Jeopardy!,100,1.671641791044776
Jeopardy!,100,1.4852941176470589
Jeopardy!,100,2.078125
Jeopardy!,300,1.706896551724138
Jeopardy!,300,1.5897435897435896
Jeopardy!,300,1.9
Jeopardy!,300,1.4603174603174602
Jeopardy!,300,1.736842105263158
Jeopardy!,300,1.8857142857142857
Jeopardy!,1300,1.5740740740740742
Jeopardy!,500,1.7450980392156863
Jeopardy!,500,1.9879518072289157
Jeopardy!,500,1.829268292682927
Jeopardy!,500,1.6142857142857143
Jeopardy!,500,1.8548387096774193
Jeopardy!,500,1.7391304347826086
Double Jeopardy!,8000,1.7962962962962963
Double Jeopardy!,4000,1.7818181818181817
Jeopardy!,100,1.6956521739130435
Jeopardy!,100,1.6451612903225807
Jeopardy!,100,1.8461538461538463
Jeopardy!,100,1.7325581395348837
Jeopardy!,100,1.8387096774193548
Jeopardy!,100,1.6875
Jeopardy!,500,1.8032786885245902
Jeopardy!,300,1.5365853658536586
Jeopardy!,300,1.4861111111111112
Jeopardy!,300,1.7349397590361446
Jeopardy!,300,1.9305555555555556
Jeopardy!,300,1.967741935483871
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.8461538461538463
Jeopardy!,500,2.0153846153846153
Jeopardy!,500,1.575
Jeopardy!,500,1.7692307692307692
Jeopardy!,500,2.0303030303030303
Double Jeopardy!,2500,1.7272727272727273
Double Jeopardy!,5000,1.6888888888888889
Double Jeopardy!,2400,1.55
Jeopardy!,100,1.8688524590163935
Jeopardy!,100,1.7872340425531914
Jeopardy!,100,1.7230769230769232
Jeopardy!,100,1.6962025316455696
Jeopardy!,100,1.4576271186440677
Jeopardy!,100,1.4545454545454546
Jeopardy!,300,1.7402597402597402
Jeopardy!,300,1.5897435897435896
Jeopardy!,500,1.7454545454545454
Jeopardy!,300,1.6867469879518073
Jeopardy!,300,1.8703703703703705
Jeopardy!,300,1.5517241379310345
Jeopardy!,500,1.8461538461538463
Jeopardy!,500,1.7313432835820894
Jeopardy!,500,1.875
Jeopardy!,500,1.8644067796610169
Jeopardy!,500,1.9259259259259258
Jeopardy!,500,1.803921568627451
Double Jeopardy!,1700,1.8021978021978022
Double Jeopardy!,500,1.8611111111111112
Double Jeopardy!,5400,1.9444444444444444
Double Jeopardy!,500,1.8717948717948718
Double Jeopardy!,3000,1.5952380952380953
Double Jeopardy!,4000,1.5555555555555556
Double Jeopardy!,4000,1.7469879518072289
Jeopardy!,100,1.7413793103448276
Jeopardy!,100,1.661764705882353
Jeopardy!,100,1.6777777777777778
Jeopardy!,100,1.6375
Jeopardy!,100,1.8985507246376812
Jeopardy!,100,1.7183098591549295
Jeopardy!,300,1.6382978723404256
Jeopardy!,300,1.5205479452054795
Jeopardy!,300,1.575
Jeopardy!,300,1.5714285714285714
Jeopardy!,300,1.7313432835820894
Jeopardy!,300,1.492537313432836
Jeopardy!,500,1.6458333333333333
Jeopardy!,500,1.6790123456790123
Jeopardy!,500,1.9
Jeopardy!,500,1.7162162162162162
Jeopardy!,500,1.8414634146341464
Jeopardy!,100,1.7777777777777777
Jeopardy!,100,1.8076923076923077
Jeopardy!,100,1.5897435897435896
Jeopardy!,100,1.5344827586206897
Jeopardy!,100,1.8970588235294117
Jeopardy!,100,1.5769230769230769
Jeopardy!,300,1.425
Jeopardy!,300,1.7857142857142858
Jeopardy!,300,1.6181818181818182
Jeopardy!,300,1.5208333333333333
Jeopardy!,300,1.5303030303030303
Jeopardy!,300,1.6885245901639345
Jeopardy!,500,1.6153846153846154
Jeopardy!,500,1.8846153846153846
Jeopardy!,500,1.6575342465753424
Jeopardy!,500,1.6266666666666667
Jeopardy!,500,1.626865671641791
Jeopardy!,500,1.647887323943662
Double Jeopardy!,3000,1.6493506493506493
Double Jeopardy!,2500,1.7234042553191489
Double Jeopardy!,2500,1.9536679536679538
Jeopardy!,100,1.6734693877551021
Jeopardy!,100,1.709090909090909
Jeopardy!,100,1.9259259259259258
Jeopardy!,100,1.8805970149253732
Jeopardy!,100,1.7727272727272727
Jeopardy!,100,1.7272727272727273
Jeopardy!,300,1.7708333333333333
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.5666666666666667
Jeopardy!,300,1.5128205128205128
Jeopardy!,300,1.6981132075471699
Jeopardy!,300,2
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.7857142857142858
Jeopardy!,500,1.5714285714285714
Jeopardy!,500,1.641025641025641
Jeopardy!,500,1.6428571428571428
Jeopardy!,500,1.7358490566037736
Double Jeopardy!,4000,1.7017543859649122
Double Jeopardy!,2800,1.744186046511628
Double Jeopardy!,3500,1.7083333333333333
Double Jeopardy!,3000,1.9791666666666667
Jeopardy!,100,1.5128205128205128
Jeopardy!,100,1.7352941176470589
Jeopardy!,100,1.8387096774193548
Jeopardy!,100,2.1607142857142856
Jeopardy!,100,1.4390243902439024
Jeopardy!,100,1.7941176470588236
Jeopardy!,300,1.6615384615384616
Jeopardy!,300,1.9268292682926829
Jeopardy!,300,1.9322033898305084
Jeopardy!,300,1.7837837837837838
Jeopardy!,300,1.8108108108108107
Jeopardy!,300,2.03125
Jeopardy!,500,1.5
Jeopardy!,500,1.5909090909090908
Jeopardy!,500,1.5961538461538463
Jeopardy!,500,1.6164383561643836
Double Jeopardy!,1500,1.5512820512820513
Double Jeopardy!,3000,1.5595238095238095
Double Jeopardy!,4000,1.5972222222222223
Jeopardy!,100,1.6458333333333333
Jeopardy!,100,1.7951807228915662
Jeopardy!,100,1.9782608695652173
Jeopardy!,100,1.8048780487804879
Jeopardy!,100,1.8524590163934427
Jeopardy!,100,1.4
Jeopardy!,300,1.7321428571428572
Jeopardy!,300,1.6585365853658536
Jeopardy!,300,1.5098039215686274
Jeopardy!,300,1.6363636363636365
Jeopardy!,300,1.4230769230769231
Jeopardy!,500,1.5714285714285714
Jeopardy!,500,1.6588235294117648
Jeopardy!,500,1.8
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.5952380952380953
Jeopardy!,500,1.5555555555555556
Jeopardy!,100,1.676923076923077
Jeopardy!,100,1.8333333333333333
Jeopardy!,100,1.6714285714285715
Jeopardy!,100,1.6571428571428573
Jeopardy!,100,1.696969696969697
Jeopardy!,100,1.5569620253164558
Jeopardy!,300,1.5925925925925926
Jeopardy!,300,1.875
Jeopardy!,1100,1.6482758620689655
Jeopardy!,300,1.8695652173913044
Jeopardy!,300,1.606060606060606
Jeopardy!,500,1.5633802816901408
Jeopardy!,500,1.7666666666666666
Jeopardy!,500,1.5925925925925926
Jeopardy!,500,2.111111111111111
Jeopardy!,500,1.490566037735849
Jeopardy!,100,1.5568181818181819
Jeopardy!,100,1.8493150684931507
Jeopardy!,100,1.4893617021276595
Jeopardy!,100,2.4166666666666665
Jeopardy!,100,1.6727272727272726
Jeopardy!,100,1.6944444444444444
Jeopardy!,300,1.507462686567164
Jeopardy!,300,2.075
Jeopardy!,300,1.7105263157894737
Jeopardy!,300,1.6
Jeopardy!,300,1.78
Jeopardy!,300,1.7012987012987013
Jeopardy!,500,1.4533333333333334
Jeopardy!,500,1.6805555555555556
Jeopardy!,500,1.676923076923077
Jeopardy!,500,2.1333333333333333
Jeopardy!,500,1.5194805194805194
Jeopardy!,500,1.8387096774193548
Double Jeopardy!,4000,1.4680851063829787
Jeopardy!,100,1.4705882352941178
Jeopardy!,100,1.671641791044776
Jeopardy!,100,1.7432432432432432
Jeopardy!,100,1.6166666666666667
Jeopardy!,100,1.5333333333333334
Jeopardy!,100,1.4
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.85
Jeopardy!,300,1.6987951807228916
Jeopardy!,300,1.8194444444444444
Jeopardy!,300,1.5471698113207548
Jeopardy!,300,1.8205128205128205
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.626865671641791
Jeopardy!,500,1.7
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.5211267605633803
Double Jeopardy!,700,1.64
Jeopardy!,100,1.5609756097560976
Jeopardy!,100,1.662162162162162
Jeopardy!,100,1.5972222222222223
Jeopardy!,100,1.6607142857142858
Jeopardy!,100,1.9841269841269842
Jeopardy!,100,1.6619718309859155
Jeopardy!,300,1.532258064516129
Jeopardy!,300,1.9589041095890412
Jeopardy!,300,1.6153846153846154
Jeopardy!,300,1.661764705882353
Jeopardy!,300,1.7142857142857142
Jeopardy!,300,1.4090909090909092
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.4444444444444444
Jeopardy!,500,1.5555555555555556
Jeopardy!,500,1.7846153846153847
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.7142857142857142
Jeopardy!,500,1.7619047619047619
Jeopardy!,100,1.5686274509803921
Jeopardy!,100,1.5
Jeopardy!,100,2.0375
Jeopardy!,100,1.728813559322034
Jeopardy!,100,1.8625
Jeopardy!,100,1.6075949367088607
Jeopardy!,300,1.4655172413793103
Jeopardy!,300,1.5333333333333334
Jeopardy!,300,1.8591549295774648
Jeopardy!,300,2.013157894736842
Jeopardy!,300,1.554054054054054
Jeopardy!,300,1.5714285714285714
Jeopardy!,500,1.7466666666666666
Jeopardy!,500,1.5961538461538463
Jeopardy!,500,1.8142857142857143
Jeopardy!,500,1.588235294117647
Double Jeopardy!,5000,1.5797101449275361
Double Jeopardy!,3400,1.8266666666666667
Double Jeopardy!,500,2.1181102362204722
Double Jeopardy!,1400,1.7454545454545454
Double Jeopardy!,1500,1.7391304347826086
Jeopardy!,100,1.4705882352941178
Jeopardy!,100,1.75
Jeopardy!,100,1.8225806451612903
Jeopardy!,100,1.8055555555555556
Jeopardy!,100,1.690909090909091
Jeopardy!,100,1.558139534883721
Jeopardy!,300,2.1333333333333333
Jeopardy!,300,1.7073170731707317
Jeopardy!,300,1.6049382716049383
Jeopardy!,300,1.4821428571428572
Jeopardy!,300,1.7076923076923076
Jeopardy!,300,1.411764705882353
Jeopardy!,500,2.066666666666667
Jeopardy!,500,1.3333333333333333
Jeopardy!,500,1.945945945945946
Jeopardy!,500,1.6708860759493671
Jeopardy!,500,1.7777777777777777
Jeopardy!,500,1.8837209302325582
Jeopardy!,500,1.8461538461538463
Double Jeopardy!,1500,1.8095238095238095
